structure,nums,freq
L10D3L1S1D3S1L1,1,0.000000155554089890
L1D3L4S1D2,1,0.000000155554089890
S1D1L2D2L1D1,1,0.000000155554089890
D4L1S1D2L1S1,1,0.000000155554089890
L6S1L2D2L2,1,0.000000155554089890
L5S1L4S1D2L1D2,1,0.000000155554089890
L2D1S1D3S1D1S2,1,0.000000155554089890
D1L1D1L2D2S4,1,0.000000155554089890
L5S5D5,1,0.000000155554089890
D1L1D1L2D2L1D1L2D1L1D2,1,0.000000155554089890
S1L2D1L1D1L2,1,0.000000155554089890
L3D2L11D1,1,0.000000155554089890
D7S1D7L1,1,0.000000155554089890
L3D3L1S1L1S1D3,1,0.000000155554089890
L1D7L4D2,1,0.000000155554089890
L3D1L1D1L1D1L2D1L4,1,0.000000155554089890
L1D1L8D1L4D1L4,1,0.000000155554089890
D6L1S2L2,1,0.000000155554089890
L3D1L10D1L1D1,1,0.000000155554089890
D1L1D1L4,1,0.000000155554089890
L1S2D2S2D2,1,0.000000155554089890
L13D3L1,1,0.000000155554089890
L5D1L2D1L7,1,0.000000155554089890
L1D4L1D4L6,1,0.000000155554089890
D3L5D1S2,1,0.000000155554089890
L1D2L1D2S1D2,1,0.000000155554089890
S2L3S2D8,1,0.000000155554089890
L8S1D4S1L2S1L3,1,0.000000155554089890
S1L4D2L4D2,1,0.000000155554089890
D6L4D10,1,0.000000155554089890
D5L3S3D3,1,0.000000155554089890
L6D6S1L1S1,1,0.000000155554089890
L4S1L4S1L4D1,1,0.000000155554089890
D1L1D1L1S1D1S1D2,1,0.000000155554089890
L1D1S1D1L1D2L1,1,0.000000155554089890
L5D3L3D3S2,1,0.000000155554089890
L2S1L2S1L3D7,1,0.000000155554089890
D2L1D1L1D1L1D1L1D1L1,1,0.000000155554089890
L3S1L4D2S1L4,1,0.000000155554089890
L1S1L7D2,1,0.000000155554089890
L3D4L1D1L3S2,1,0.000000155554089890
L5S1L8S1L4,1,0.000000155554089890
L5S1L7S1L4,1,0.000000155554089890
L1S1D1L1S1D1L2D1L2,1,0.000000155554089890
L3S5D3,1,0.000000155554089890
L7D2L2D2L1,1,0.000000155554089890
L5D4S1L4S2,1,0.000000155554089890
D1L1D1L1D1L3D1L1D1L1,1,0.000000155554089890
L3S1D5S1L3S1,1,0.000000155554089890
L3D2L3D2L2D3,1,0.000000155554089890
D1L1D1L6D2L1D1L1D1L1,1,0.000000155554089890
D1L1S4L1D1,1,0.000000155554089890
D3L1D3L1D2L2,1,0.000000155554089890
D1L3D1L2S1D1L2,1,0.000000155554089890
L5S1D1L4S1D2L2D1S1L2,1,0.000000155554089890
S1L12S1L3,1,0.000000155554089890
L2D1L2D2L1D2L5,1,0.000000155554089890
D1L5D1L6D1,1,0.000000155554089890
L4S1L5S1L2D1L1,1,0.000000155554089890
L2D5L5S2,1,0.000000155554089890
L1D1L11S1L2S1L3,1,0.000000155554089890
L1D4S1D6L2,1,0.000000155554089890
D1L1D1L1D1S1,1,0.000000155554089890
D4L1D2L2D2,1,0.000000155554089890
L9D3S2L2,1,0.000000155554089890
S1L3S1D4S3,1,0.000000155554089890
L1S1L1S1L1D4L1,1,0.000000155554089890
D2S1L2S1D2S1L1D1S1D2S1L2S1D2,1,0.000000155554089890
D2S1D6L5S1,1,0.000000155554089890
L3S1L4S1L3S1L4,1,0.000000155554089890
L1S2L1S2L1D2,1,0.000000155554089890
D4L1D1L6,1,0.000000155554089890
L1S1L2S1L4S1L4,1,0.000000155554089890
S1D3L3D1,1,0.000000155554089890
L2D3L1D5S4,1,0.000000155554089890
D1L1D1L1D1L2D2L2,1,0.000000155554089890
L1S1D3L1D3L1,1,0.000000155554089890
S2D2S5,1,0.000000155554089890
L3S1L3D2S1L4,1,0.000000155554089890
D2S1D1L1S1L1D1S1L1D1S1D2S1D2S1L2,1,0.000000155554089890
D3L4S8,1,0.000000155554089890
D4S3D3L3,1,0.000000155554089890
D1L1D1L1D2L2D3,1,0.000000155554089890
D6L3S1L2D4,1,0.000000155554089890
D1L3D2L1,1,0.000000155554089890
L1S2L2D2L4,1,0.000000155554089890
D4S1L8D3,1,0.000000155554089890
S1D1S3L7,1,0.000000155554089890
L3S1L6D8,1,0.000000155554089890
L3D3S1D1L3S1,1,0.000000155554089890
S1L5D1S1D2,1,0.000000155554089890
L3D7L2S3,1,0.000000155554089890
L1D11S1L2S1,1,0.000000155554089890
L2S1D2L3D1,1,0.000000155554089890
S1D4S1L8,1,0.000000155554089890
L1D6L3D4L1,1,0.000000155554089890
S2L1D6L1S2,1,0.000000155554089890
L9D3S1L7,1,0.000000155554089890
L2S1D4L3D2,1,0.000000155554089890
D7S1D2S3,1,0.000000155554089890
D2L8D1L3,1,0.000000155554089890
D1L1D3L1D2L2D1L2D1L2,1,0.000000155554089890
L1S1L4D1L1S1L2S1,1,0.000000155554089890
L4S1L1S1L7S1L3,1,0.000000155554089890
D2L1D3L3D3,1,0.000000155554089890
L6D1L2D1L2D1L2,1,0.000000155554089890
D1L6S4L3,1,0.000000155554089890
L2S1L1D1L2S1L2,1,0.000000155554089890
L1D1L3D1L1S1D1L1,1,0.000000155554089890
L1D4S1L4S1L3,1,0.000000155554089890
D8L2D1L1D1L1,1,0.000000155554089890
S1L14D1,1,0.000000155554089890
D4S1L4D6,1,0.000000155554089890
L2S1L9S1L4,1,0.000000155554089890
L2D1L2D1S1L2D1L2D1S1,1,0.000000155554089890
L5S1L5D2S1L4,1,0.000000155554089890
D4L1S1D3,1,0.000000155554089890
L1D1L1D1L1S1D1,1,0.000000155554089890
L4S1L4D2S1L4,1,0.000000155554089890
L4D1S1L4S1D2S1D2,1,0.000000155554089890
L2S1D1L3S1L1D7,1,0.000000155554089890
S1L3S1,1,0.000000155554089890
D2L1D1L1D2L1D4,1,0.000000155554089890
D4S1L1S1D4,1,0.000000155554089890
D1L2S2L2S3L1D1,1,0.000000155554089890
S1D2L3D3,1,0.000000155554089890
D1L1D1L1D1L1D1L1D1L1D1L1S3,1,0.000000155554089890
L1S1L1D1S1L1S1L1,1,0.000000155554089890
L6D3S1D2S1L3,1,0.000000155554089890
L1D3S1D1S1D1S1D4,1,0.000000155554089890
L3D4S2L5,1,0.000000155554089890
L1D1L1D1L2D1L1D1L3D1L3,1,0.000000155554089890
D2L1D2L1D2L1D2L3,1,0.000000155554089890
L4D4S4L3,1,0.000000155554089890
L2S1L1S1L1D3,1,0.000000155554089890
D1L3D1L2D1L1D1L1,1,0.000000155554089890
S1L1S1L1S1L1D1L1,1,0.000000155554089890
L7D4S1D2S1,1,0.000000155554089890
L4D2L4D1S2,1,0.000000155554089890
L5D1L5D1L2D1,1,0.000000155554089890
L2S2L1S1D2,1,0.000000155554089890
D1S1D2L4S2,1,0.000000155554089890
L4S1L3S1D2S1D3,1,0.000000155554089890
L1D2L2D1L1S3,1,0.000000155554089890
D2L1D2S1L1D2L1D1,1,0.000000155554089890
S1L1D1L4D1,1,0.000000155554089890
D1L1D1L1D4L4D3,1,0.000000155554089890
L3S1D3L2D4L3,1,0.000000155554089890
D1L5D1L5D1L5D1L1,1,0.000000155554089890
L3D3L3D2L3D2,1,0.000000155554089890
L3S1D3L1D2L1,1,0.000000155554089890
L5D3L5D2,1,0.000000155554089890
L9S1D4L1,1,0.000000155554089890
S1L2D3S1D2,1,0.000000155554089890
L3S1D4L2S2D2,1,0.000000155554089890
L2S2D9S1,1,0.000000155554089890
L4S1L9D4,1,0.000000155554089890
D2S1D4S1L2,1,0.000000155554089890
D1L1D1L1D1L2D1L2D2,1,0.000000155554089890
L2D1S6,1,0.000000155554089890
S1L2S3D2,1,0.000000155554089890
L2S1L3D1L1D1L1,1,0.000000155554089890
D4S4D4S4,1,0.000000155554089890
D2S2D1L1D1L1S2D1L1S1L1D1S1,1,0.000000155554089890
L1D1L1S3,1,0.000000155554089890
D5L2D1L2D1,1,0.000000155554089890
D1L1D1L3S3,1,0.000000155554089890
S2D3L3S2,1,0.000000155554089890
L4S1L1S1L2S1D6,1,0.000000155554089890
D2S4L5,1,0.000000155554089890
S4D2L6,1,0.000000155554089890
L8S3D6,1,0.000000155554089890
S8D2,1,0.000000155554089890
S1D2S1L4S1,1,0.000000155554089890
L10D1L2D1,1,0.000000155554089890
L4D1S1L1D1S2,1,0.000000155554089890
L1D11L1S1L1,1,0.000000155554089890
D4S1D1S1D1L5,1,0.000000155554089890
L2D7S11,1,0.000000155554089890
L1D1L10D1L2D1L4,1,0.000000155554089890
L3S2L2S2D6,1,0.000000155554089890
L11S2D7,1,0.000000155554089890
L4D1L2D1L2D1L4,1,0.000000155554089890
L2D3S1L4S1L2D3,1,0.000000155554089890
L1D1S1D1L1S1D2S1D2S1D2S1L1D1S1D2,1,0.000000155554089890
L1D1S1D2S1L2,1,0.000000155554089890
D2L3S1L3D2,1,0.000000155554089890
L11D2S1D3,1,0.000000155554089890
L1D9S10,1,0.000000155554089890
L4D1L13D1L1,1,0.000000155554089890
L5S1L4D3L1D1S1,1,0.000000155554089890
L6S1D1L1D1L1D1L1,1,0.000000155554089890
L1D1S1L1S1D1L1S1,1,0.000000155554089890
L1S2L4S2L2,1,0.000000155554089890
L12S3D3,1,0.000000155554089890
D1L1D1L4D1L1D1L4,1,0.000000155554089890
L1D1L1D1L1S1L4,1,0.000000155554089890
D4S1D2S1D2S1L1S1L1,1,0.000000155554089890
L5S1L5S1L4S1L2,1,0.000000155554089890
D4S1D7L4,1,0.000000155554089890
L4S1D7L1,1,0.000000155554089890
L2D1L1D1L1S4,1,0.000000155554089890
D3S1D3S2D1S1,1,0.000000155554089890
L5S1L5D1L2,1,0.000000155554089890
L6D3S1D3S1D1S1D1,1,0.000000155554089890
L8D6L3D3,1,0.000000155554089890
S1D2L4D2S1,1,0.000000155554089890
L5S1D5S1L2,1,0.000000155554089890
L1D1L4D1L3D4,1,0.000000155554089890
D1L1D1L2D1L2D2L4D1L1,1,0.000000155554089890
L1D1S1L10S1,1,0.000000155554089890
L3D1L2D3L1D1L1,1,0.000000155554089890
L8D2S1L4S1,1,0.000000155554089890
L2D4S1D2L2,1,0.000000155554089890
D5S1L4S1D3,1,0.000000155554089890
D3L9S1D1,1,0.000000155554089890
L2S1D5S2,1,0.000000155554089890
D1L1D1L1D1L1D1L1D1L1D1L1D1L1S2,1,0.000000155554089890
L4D1L1D1L2S1D2L1,1,0.000000155554089890
L1D1L3D8L1D1L3,1,0.000000155554089890
L1S1L2D8S2,1,0.000000155554089890
L6D2L1D1L1D2,1,0.000000155554089890
L1S1L1S1L1S1D5,1,0.000000155554089890
L6D4L2D4L4,1,0.000000155554089890
L5S1D3L3S3,1,0.000000155554089890
L2D1L1D1L1D1L3S1,1,0.000000155554089890
L2D4S1D4S1L4S1L3,1,0.000000155554089890
L10D1L4D2,1,0.000000155554089890
D2L8D2L1,1,0.000000155554089890
L3S2D2L4,1,0.000000155554089890
S2D8L3S2,1,0.000000155554089890
L7S1D2S1L6,1,0.000000155554089890
L2S1L4S1D1L2,1,0.000000155554089890
D3L3D4L1D4,1,0.000000155554089890
L1D2L2S1L1D2L1D1,1,0.000000155554089890
D1L1D1L1D2L1D4,1,0.000000155554089890
L4D1L1D1L3D2,1,0.000000155554089890
L4D1S1L11S1L2,1,0.000000155554089890
L2D2L1D2L4D4,1,0.000000155554089890
L1S1L2S1L1S1D3,1,0.000000155554089890
L4D3L3D3S2,1,0.000000155554089890
L3D7L10,1,0.000000155554089890
L2D1L2D1S1,1,0.000000155554089890
L3D3S3D1L2D1,1,0.000000155554089890
D2L3D2L3D1,1,0.000000155554089890
L2S2L4S1D3,1,0.000000155554089890
L3S1D2L3D3,1,0.000000155554089890
L3S1L2D6L1,1,0.000000155554089890
L2D1S1L3S1,1,0.000000155554089890
L2D2S1D1L5,1,0.000000155554089890
L5D4L5S1,1,0.000000155554089890
L6D1L2D3,1,0.000000155554089890
S1L4D6S1L1,1,0.000000155554089890
D2L2D1L2D1L1D2L2D2,1,0.000000155554089890
L8D2S1L5S1L2,1,0.000000155554089890
L3S1D3S2L3S1,1,0.000000155554089890
L1D1L1S2D1,1,0.000000155554089890
D7S2D2S2,1,0.000000155554089890
D3S2L2D7,1,0.000000155554089890
D5S1L8S1,1,0.000000155554089890
D1S1D1S1L4S1,1,0.000000155554089890
D1L1S1D2L3D1,1,0.000000155554089890
L5S1L6S1L1D1L1D1,1,0.000000155554089890
L7D2L2S1D1,1,0.000000155554089890
L3D2S1D2S2,1,0.000000155554089890
L1D2L1D2L2D2L1D2L1D1,1,0.000000155554089890
L1S1L1S1L3S1L3S1L1D3S1,1,0.000000155554089890
D1L3S4D3L4,1,0.000000155554089890
L1S1D1L2D1S1,1,0.000000155554089890
S1L4S2D1,1,0.000000155554089890
L2D9L2D1,1,0.000000155554089890
L4S2L5D4,1,0.000000155554089890
S1L2S1L2S1L2S2L1S4L2S2L1,1,0.000000155554089890
S1D3S2L2,1,0.000000155554089890
L4S1D1S1L2S1L3,1,0.000000155554089890
D1L3S1D1L4,1,0.000000155554089890
L3S1D6S1D2,1,0.000000155554089890
L4S2D4L4,1,0.000000155554089890
L2D1L1D7L2,1,0.000000155554089890
D2L1D2L1D3S3,1,0.000000155554089890
D3L4D3L1D1L1D1S1,1,0.000000155554089890
L4D2L3D2S2,1,0.000000155554089890
L2S1D1L1D3L1,1,0.000000155554089890
L4D3L2S4,1,0.000000155554089890
L2S1L1S4D2,1,0.000000155554089890
S1D1S3L3,1,0.000000155554089890
D5S3L2,1,0.000000155554089890
D1S5,1,0.000000155554089890
L4S1D6L5,1,0.000000155554089890
L5D10L5,1,0.000000155554089890
L3D3L3D1L2,1,0.000000155554089890
S5L3D5,1,0.000000155554089890
S5D2L7,1,0.000000155554089890
L2D1L1D2L2D2L2D1,1,0.000000155554089890
D6L5D2L4,1,0.000000155554089890
L1D1L2D1L2D2L1D1L1,1,0.000000155554089890
D1L1D1L1D1L1D1L1D4S1,1,0.000000155554089890
D3L4D3L6,1,0.000000155554089890
D1L1D1L1D1L2D3L1,1,0.000000155554089890
D1L1S6,1,0.000000155554089890
D1S1L3D3S1,1,0.000000155554089890
S1L5D3L3,1,0.000000155554089890
D2L3D1L4D2L3,1,0.000000155554089890
L7D1L1S1L4,1,0.000000155554089890
D1S1D3S1L7S2D1,1,0.000000155554089890
L5S1L1D2L5D1,1,0.000000155554089890
L4S1L1S1L2S1D1,1,0.000000155554089890
L4S1D6L4,1,0.000000155554089890
L4S1D7S1D3S1L3,1,0.000000155554089890
D8L1D1L1D1L1D1L1D1L1,1,0.000000155554089890
L5D6L1D4,1,0.000000155554089890
L3S1D1L3D5,1,0.000000155554089890
L3S2L2D1L2,1,0.000000155554089890
D1S1D9S1D2,1,0.000000155554089890
S1D1S2D2S3D3,1,0.000000155554089890
L4D2L4D3L2,1,0.000000155554089890
L3D3L3S1D3,1,0.000000155554089890
L3D1L1S1L1D1L1,1,0.000000155554089890
D1S1D1L2D3,1,0.000000155554089890
S1D1S1L2D3,1,0.000000155554089890
L7S1L4D5,1,0.000000155554089890
S1D1S1D1S1D2L3,1,0.000000155554089890
L2D7S3D3,1,0.000000155554089890
L4D2S1L3S1D1L1S2L2,1,0.000000155554089890
S2D1L2D1L1D1L2,1,0.000000155554089890
L3D3S3D3S1,1,0.000000155554089890
L1D1S1L2D1S1D1,1,0.000000155554089890
L2D2L2D4S1,1,0.000000155554089890
S1L3S1L3S3,1,0.000000155554089890
D5S3L8,1,0.000000155554089890
L4S2D3S2D3,1,0.000000155554089890
D8S2D3,1,0.000000155554089890
D3L4D3L3D2L1,1,0.000000155554089890
D6L1D1L4D1L1,1,0.000000155554089890
L3S1D2L5,1,0.000000155554089890
L2D7L2D9,1,0.000000155554089890
S1L12D2,1,0.000000155554089890
S5D5S5,1,0.000000155554089890
S1L6D1S1L6D1,1,0.000000155554089890
D2L3D2S1D3S1L3,1,0.000000155554089890
L1S1L21,1,0.000000155554089890
L2D3L2D5S1,1,0.000000155554089890
L2S2D13,1,0.000000155554089890
L2D1L2S1,1,0.000000155554089890
L3D2L3D2L3D3,1,0.000000155554089890
L11S1D2S2,1,0.000000155554089890
S1D7L2S1,1,0.000000155554089890
D2L4S1D6,1,0.000000155554089890
L1S1L1S1L5S1D2,1,0.000000155554089890
L3S1D3L4S1L3,1,0.000000155554089890
L1D1S1L1S1L2D1L1D1S1L3,1,0.000000155554089890
L3D4L2D4L4S1,1,0.000000155554089890
L2D1L2D5S1,1,0.000000155554089890
L3D2L2D2S1,1,0.000000155554089890
L1S1L1S1L1S1D3S3,1,0.000000155554089890
L2D2L1D2L1D2L2,1,0.000000155554089890
L6D2S1L5S1L3S1L1,1,0.000000155554089890
D1L3D3L4,1,0.000000155554089890
D1S1L3D1S1L3,1,0.000000155554089890
L4D6L1D5,1,0.000000155554089890
D4L2D1L2D4L3,1,0.000000155554089890
L3D1L1D1L1S1D3,1,0.000000155554089890
L3S2D1S1D1S2,1,0.000000155554089890
D1L1D2L1D1L1D1L1D1,1,0.000000155554089890
S1L1D2L4,1,0.000000155554089890
L3S1D5S1D3S1,1,0.000000155554089890
D8L4D1L1S1,1,0.000000155554089890
D3S1L2D8,1,0.000000155554089890
L1S1D4L1D2,1,0.000000155554089890
L1D1L2S1L2D2S1L2,1,0.000000155554089890
S1L2D3S3,1,0.000000155554089890
S3D4S4,1,0.000000155554089890
L4S4D4S2,1,0.000000155554089890
D3S1L4S2,1,0.000000155554089890
S1D6S1L1,1,0.000000155554089890
S2L4S2L2S2,1,0.000000155554089890
L1D2L3S1D7,1,0.000000155554089890
L3S1L2D1S1D1L1S1,1,0.000000155554089890
S2L7S1D4S2,1,0.000000155554089890
L3S1L2S3D1,1,0.000000155554089890
D1L1D1L1D1L1D1S1D1S1D1S1,1,0.000000155554089890
L4D1S3D8,1,0.000000155554089890
D2S1L4S1,1,0.000000155554089890
L3D6S1D3L3,1,0.000000155554089890
L2D3L6D3L2,1,0.000000155554089890
L5S1L8S3,1,0.000000155554089890
S2D7L7,1,0.000000155554089890
L7S1L4S1D5,1,0.000000155554089890
D8L2S1L2S1,1,0.000000155554089890
L1S1L1S2D1L3S1,1,0.000000155554089890
L6S1D2S1L2S1L3,1,0.000000155554089890
L6D3S1L3S1L2,1,0.000000155554089890
L1D1L3D1S5L3,1,0.000000155554089890
L1S1L1D1L2D1L1,1,0.000000155554089890
D3S1L4S1D3L4,1,0.000000155554089890
L2D3L4D7,1,0.000000155554089890
S1D3L3,1,0.000000155554089890
S1L11S1L3,1,0.000000155554089890
D1L2D1L4D3L1,1,0.000000155554089890
S1D2L1D2L2D1S1D1L3,1,0.000000155554089890
D3L1D3L1D6,1,0.000000155554089890
L6D6L1D1,1,0.000000155554089890
L3S1D2S1L11,1,0.000000155554089890
L7S1L1S1L5D1,1,0.000000155554089890
D1S1D4S1L2,1,0.000000155554089890
L5D1L1D1L1D1L3,1,0.000000155554089890
L1D2S1D2S1D3S1D3L1,1,0.000000155554089890
D2L3D8S2,1,0.000000155554089890
L2S1L3S2D2,1,0.000000155554089890
L3S1D2L2S1L3S1L2S1,1,0.000000155554089890
D1L1D1L2D1L4D1L1,1,0.000000155554089890
L3D6S1D1L2,1,0.000000155554089890
L6S1L5S1L1S1L1S1L1S1L1,1,0.000000155554089890
L3D10S1L4S1L1,1,0.000000155554089890
D5L3D7S1,1,0.000000155554089890
L4D1L3D10,1,0.000000155554089890
L3D3L5D4S1,1,0.000000155554089890
D1L6D1S3,1,0.000000155554089890
L2D5S1D4S1,1,0.000000155554089890
D4L2S1,1,0.000000155554089890
L3D2L2S1L4,1,0.000000155554089890
S1D4L7D3S1,1,0.000000155554089890
D9L2D1L3,1,0.000000155554089890
L8D2L1S1L2D1,1,0.000000155554089890
D1S2D2S1D1S2D2S1,1,0.000000155554089890
D3L2D8L2,1,0.000000155554089890
D4L3D2L3D2L2,1,0.000000155554089890
L3S1L3S1L2S1D4,1,0.000000155554089890
L8D1L1D1L1D1L1D1L1,1,0.000000155554089890
S2L1D11L1S1,1,0.000000155554089890
L3S1L8D6,1,0.000000155554089890
L2D1L4D3L5,1,0.000000155554089890
L2S1L3S2L4S1L2S1,1,0.000000155554089890
D4S2L6D1,1,0.000000155554089890
D5L2S1L1D5,1,0.000000155554089890
L2D1L1S1D1L5,1,0.000000155554089890
L1S1D1L5S2,1,0.000000155554089890
L5S1D5S2,1,0.000000155554089890
L4D1L8D1L4,1,0.000000155554089890
L1S1L2S1L5S1L2,1,0.000000155554089890
D4L1S1D7L1,1,0.000000155554089890
D5L2D1L1D3,1,0.000000155554089890
L2D3L3D1L3,1,0.000000155554089890
L3D3L1S1L3D3L1,1,0.000000155554089890
L3D3L1D1L1D3,1,0.000000155554089890
L3D1L1D1L1D1L6,1,0.000000155554089890
L6D8S1L4S1,1,0.000000155554089890
L5D2S2L4,1,0.000000155554089890
S9L5,1,0.000000155554089890
L4S1D1L6D4,1,0.000000155554089890
L1S1L1S2L2S1L4,1,0.000000155554089890
L3D1S1L3S2,1,0.000000155554089890
L5D7S2D2,1,0.000000155554089890
D2L5S3D4,1,0.000000155554089890
D6S1L7S1L1,1,0.000000155554089890
L8D1L11,1,0.000000155554089890
L3D1L8D1L1,1,0.000000155554089890
S1L3S1L7,1,0.000000155554089890
L1S1L3S1D8,1,0.000000155554089890
L7D1L5D1L1,1,0.000000155554089890
D7L1D1L4D1,1,0.000000155554089890
D2L1D1L4D1L2,1,0.000000155554089890
D1L4D1L1D1L2D1L1,1,0.000000155554089890
L4S4L4S5,1,0.000000155554089890
L1S1L2D2L4D6,1,0.000000155554089890
D3L1D2S1L3S1,1,0.000000155554089890
L1D1L1D1S1L2S1D1,1,0.000000155554089890
L1S1L1D4,1,0.000000155554089890
L4S1L5D1L4S1,1,0.000000155554089890
L2D3L2S1D1L1,1,0.000000155554089890
L2D4S2L5,1,0.000000155554089890
D2S1L7S1D2L3,1,0.000000155554089890
L1D1L3S1D7,1,0.000000155554089890
L2S1L1D1S1D3,1,0.000000155554089890
S1D3L7D3S1,1,0.000000155554089890
L8D7L1D3,1,0.000000155554089890
D1L1D2L5D3L1,1,0.000000155554089890
L1S1L1S1L2D4,1,0.000000155554089890
L3S1L3S1D4S1D3,1,0.000000155554089890
L1S1L5S1L1,1,0.000000155554089890
S1D3S1L1S1D3S1,1,0.000000155554089890
L3D4S1D1S1D1S1,1,0.000000155554089890
D2S2D4S1D1,1,0.000000155554089890
D2L4S1L5D1,1,0.000000155554089890
L1D1L2S2L2,1,0.000000155554089890
L1D1L3D1L5D1,1,0.000000155554089890
D1L2D1L1D1L4D1L1,1,0.000000155554089890
S3D12S1,1,0.000000155554089890
D6L1D1S2,1,0.000000155554089890
D10S6,1,0.000000155554089890
L1S2D1S1L1S3,1,0.000000155554089890
D5L1D5L1D1,1,0.000000155554089890
L2S1L2D2S1L3,1,0.000000155554089890
L3S1L3S1L1D1L3S1L2,1,0.000000155554089890
L4D2S2D3,1,0.000000155554089890
D5S4L2,1,0.000000155554089890
D4L4S8,1,0.000000155554089890
S4L2D1L3,1,0.000000155554089890
S2L4D3S2L4,1,0.000000155554089890
L5D2S2D2S4,1,0.000000155554089890
S1D2L1D2L1D2L1D2L1S1,1,0.000000155554089890
L4D4S1L3S1,1,0.000000155554089890
D1S1L2S1D1L1S1,1,0.000000155554089890
D9L1D1S1D2,1,0.000000155554089890
L2S3D1S1D1,1,0.000000155554089890
D4S1D2S1L2,1,0.000000155554089890
L1D4L1D4L3S1,1,0.000000155554089890
D1L2D1L2D1L5S1,1,0.000000155554089890
D1L1S1D2S1D2S1L1D1S1L2S1L2S1D2,1,0.000000155554089890
L1D12S1D3S1L2,1,0.000000155554089890
S7D5,1,0.000000155554089890
L1S1L1D2L1,1,0.000000155554089890
L1S2D4S2L1,1,0.000000155554089890
S1D3L2D4,1,0.000000155554089890
D12S1D1S1,1,0.000000155554089890
L4S2D3L2,1,0.000000155554089890
L3D14L3,1,0.000000155554089890
L3D3S1D4L2,1,0.000000155554089890
S2L2D1L1D1L1D2L1,1,0.000000155554089890
D3L2D3L7D3,1,0.000000155554089890
D1L1S1L1D1S1L1D1L1D1L1D1L1S1,1,0.000000155554089890
L2D1L1D1L1D1L1S3,1,0.000000155554089890
D3S1L3S1D8,1,0.000000155554089890
L3S2D2S1D4S1,1,0.000000155554089890
D4S5L3,1,0.000000155554089890
L2S1L6D3S1L3,1,0.000000155554089890
L1D1L1D2L2S1L1S2L1,1,0.000000155554089890
S3D1S3D1S2,1,0.000000155554089890
L1S6L1S1,1,0.000000155554089890
D2L2D2L2S1D3,1,0.000000155554089890
S3L3,1,0.000000155554089890
D7L3D3L1D1L1,1,0.000000155554089890
D2S1D2S1D1L1S1D2S1D2S1D2S1L1D1,1,0.000000155554089890
L6D1L1D1L1D3L3,1,0.000000155554089890
L6D1L2D1L1D1L2,1,0.000000155554089890
L1D1L1D1L1D1L1D1L1D1L1D1L1D3,1,0.000000155554089890
L4D2L5S1D4,1,0.000000155554089890
D1L5D1S1L3,1,0.000000155554089890
L2S2L6D4,1,0.000000155554089890
L2S3D2L2D2L1D1,1,0.000000155554089890
L7S1L4S1D4,1,0.000000155554089890
L5D1L6D1L3,1,0.000000155554089890
L4S3L7D1S1L2S1L1,1,0.000000155554089890
D2L3D4L4D2,1,0.000000155554089890
L2D4L1D4L5,1,0.000000155554089890
S2L2D2L2S1,1,0.000000155554089890
L3D4L2D4L4,1,0.000000155554089890
D2L4D1S1D2,1,0.000000155554089890
D1L1D2L4D1L3,1,0.000000155554089890
L1D1L1D3L2D4,1,0.000000155554089890
D2L6D9,1,0.000000155554089890
L2D1L5S1D1L1D1L2D5,1,0.000000155554089890
L4D1L5D1L2D1L3D1,1,0.000000155554089890
L1S1D5S1L2D3,1,0.000000155554089890
S1L2D2L1S2L4D2,1,0.000000155554089890
D1L2D3L5D4,1,0.000000155554089890
D4L1D1L1D2L2D3,1,0.000000155554089890
S1L4D4L4D2S1,1,0.000000155554089890
L3S1L1S1D7,1,0.000000155554089890
L4S2L11,1,0.000000155554089890
D4L1D3L1D1L1D1S2,1,0.000000155554089890
S4D9S3,1,0.000000155554089890
L2D1L2S4,1,0.000000155554089890
S10D4L2,1,0.000000155554089890
L2D2L3S1L3,1,0.000000155554089890
L2D2L7D2S1,1,0.000000155554089890
D2L3D1L2D1L2D1L2,1,0.000000155554089890
L6D1L1D1L1S2,1,0.000000155554089890
D2L1D3L1D3L1D4S1,1,0.000000155554089890
L3D1S1D7L3,1,0.000000155554089890
L5D7S2D1,1,0.000000155554089890
L2S1L6S1L7,1,0.000000155554089890
D9L1D1L2,1,0.000000155554089890
D4S1D1L3D2,1,0.000000155554089890
L5D1L3S2,1,0.000000155554089890
D1L1D3L3D1L1D1L1,1,0.000000155554089890
L3D1S1L3S1D1,1,0.000000155554089890
D2L1D2L1D1S1L6,1,0.000000155554089890
L8S4D1S2,1,0.000000155554089890
S1L1D1L1D1L2D2L3D4,1,0.000000155554089890
S1D2S7L1D2L1,1,0.000000155554089890
L2D2S1D1,1,0.000000155554089890
L7D1S1D2S1L3,1,0.000000155554089890
D1L3D1L7D2L4,1,0.000000155554089890
S1L3D3L1,1,0.000000155554089890
D4L1D2S1D4,1,0.000000155554089890
L3D3L3D3S4,1,0.000000155554089890
D3L2S1L4,1,0.000000155554089890
L2D3L3D3L5,1,0.000000155554089890
D2L1D4S3,1,0.000000155554089890
D4S1D3L2S1,1,0.000000155554089890
L2S1L1S3L2,1,0.000000155554089890
L1D1L1D1L1D1L3D7,1,0.000000155554089890
L5D4S1D4L2S1L3,1,0.000000155554089890
L3D2S4D2,1,0.000000155554089890
L1D2L2D2L3S1D2,1,0.000000155554089890
L1D1L1D1L2D2L5,1,0.000000155554089890
L4D4S1D3S1D3,1,0.000000155554089890
L1D4S1D3L1,1,0.000000155554089890
